Group,Subgroup,Product,CatagoryAll,Category1,Category2,Category3,ProductID,ProductName,Volumn,CurrentPrice,FullPrice,Description,Specific,Refund
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A%E0%B8%9D%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/011f8417-06dd-4549-9e5d-76d95808de6b,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"20,190",กระเจี๊ยบฝักเขียว คัดตัดแต่ง,500 กรัม/แพ็ค,,฿26.00,กระเจี๊ยบฝักเขียว คัดพิเศษ 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99-%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AA%E0%B8%94-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/0188bacf-b962-44ec-a086-cf7f5865d285,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"11,113",หน่อไม้หวาน/หน่อไม้สด คัดตัดแต่ง,900-1000 กรัม/แพ็ค,,฿34.00,หน่อไม้หวาน/หน่อไม้สด 900-1000 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A%E0%B8%9D%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/0753b3b0-b935-42f6-a25b-597c55e8b073,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"10,393",กระเจี๊ยบฝักเขียว คัดตัดแต่ง,1 กก./แพ็ค,,฿49.00,กระเจี๊ยบฝักเขียว คัดพิเศษ 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A%E0%B8%9D%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7/105319bb-2c18-42d0-a343-a44277a3b7f4,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"28,688",กระเจี๊ยบฝักเขียว,250 กรัม/แพ็ค,,฿14.00,กระเจี๊ยบฝักเขียว 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%95%E0%B9%89%E0%B8%A1-%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%97%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD/333c2cc4-5b74-43e9-b7f8-8d663be47166,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"17,098",หน่อไม้ต้ม / หน่อไม้เหลืองต้มทั้งหน่อ,1 กก./แพ็ค,,฿39.00,หน่อไม้ต้ม / หน่อไม้เหลืองต้มทั้งหน่อ 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A%E0%B8%9D%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7/39eec33f-09e8-4616-9716-4e50bfe93aff,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"28,689",กระเจี๊ยบฝักเขียว,500 กรัม/แพ็ค,,฿25.00,กระเจี๊ยบฝักเขียว 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AA%E0%B8%94-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87-%E0%B8%AA%E0%B9%84%E0%B8%A5%E0%B8%8B%E0%B9%8C-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%9B%E0%B8%A3%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7/47c8abb3-c61e-4874-a3bd-61cc1e8bdc6c,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"26,421",หน่อไม้สด คัดตัดแต่ง (สไลซ์) ไม่เปรี้ยว,1 กก./แพ็ค,,฿45.00,หน่อไม้สด (สไลซ์) สำหรับแกง,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A%E0%B8%9D%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7/81586fc7-8f7c-45d5-a390-987732d58f75,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"28,675",กระเจี๊ยบฝักเขียว,1 กก./แพ็ค,,฿42.00,กระเจี๊ยบฝักเขียว 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%82%E0%B8%99%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99-%E0%B8%9B%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%81-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/ae9eba12-4310-4b43-88b9-d27a2e3889eb,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"12,332",ขนุนอ่อน ปอกเปลือก คัดตัดแต่ง,1 กก./แพ็ค,,฿38.00,ขนุนอ่อน ปอกเปลือก 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A%E0%B8%9D%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/c7538d84-f374-4ca3-b2b8-0008063e677c,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"18,286",กระเจี๊ยบฝักเขียว คัดตัดแต่ง,250 กรัม/แพ็ค,,฿15.00,กระเจี๊ยบฝักเขียว คัดพิเศษ 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%84%E0%B8%A3%E0%B9%88%E0%B8%AA%E0%B8%94-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/ec5a1b0d-3ea9-4204-b9e3-0c90b72fbf7a,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"13,825",หน่อไม้ไร่สด คัดตัดแต่ง,900-1000 กรัม/แพ็ค,,฿35.00,หน่อไม้ไร่สด 900-1000 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%82%E0%B8%99%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99-%E0%B8%9B%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%81-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/f623f3d8-e4dd-4079-99c2-d5b260bc0371,"ผัก
ผักหัวและผักผล
อื่นๆ",ผัก,ผักหัวและผักผล,อื่นๆ,"23,632",ขนุนอ่อน ปอกเปลือก คัดตัดแต่ง,250 กรัม/แพ็ค,,฿10.00,ขนุนอ่อน ปอกเปลือก 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B0%E0%B8%81%E0%B8%AD%E0%B8%94%E0%B8%B4%E0%B8%9A%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C%E0%B8%94%E0%B8%B3%E0%B9%80%E0%B8%99%E0%B8%B4%E0%B8%99%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/382c4486-a0a2-46db-853b-e58aa9c7163c,"ผัก
ผักหัวและผักผล
มะละกอ",ผัก,ผักหัวและผักผล,มะละกอ,"34,073",มะละกอดิบพันธุ์ดำเนินแท้ เจ๊หงส์ส่งผัก,4.5-5 กก./แพ็ค,,฿140.00,"มะละกอดิบพันธุ์ดำเนินแท้ เจ๊หงส์ส่งผัก 4.5-5 กก./แพ็ค ""คุณลักษณะปรับเปลี่ยนตามตลาด รับเคลมสินค้ากรณีเน่าเสียเท่านั้น""",,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B9%84%E0%B8%82%E0%B9%88%E0%B9%80%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/0a310f4a-560a-4fb3-8be5-04607bb95570,"ผัก
ผักหัวและผักผล
มะเขือไทย",ผัก,ผักหัวและผักผล,มะเขือไทย,"11,123",มะเขือไข่เต่าม่วง คัดตัดแต่ง,1 กก./แพ็ค,,฿76.00,มะเขือไข่เต่าม่วง 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/3cd3a1be-d9ac-4a6f-9b9e-e730837cc809,"ผัก
ผักหัวและผักผล
มะเขือไทย",ผัก,ผักหัวและผักผล,มะเขือไทย,"9,741",มะเขือม่วงก้านเขียว คัดตัดแต่ง,950-1000 กรัม/แพ็ค,,฿125.00,มะเขือม่วงก้านเขียว (ลูกใหญ่) (2-4 ลูก) 950-1000 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B3-%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B8%B2%E0%B8%A7-10-15-%E0%B8%8B%E0%B8%A1./61138e88-9ac8-401a-8903-0e855a03460d,"ผัก
ผักหัวและผักผล
มะเขือไทย",ผัก,ผักหัวและผักผล,มะเขือไทย,"27,047",มะเขือม่วงก้านดำ ความยาว 10-15 ซม.,"950-1,000 กรัม/แพ็ค",,฿110.00,"มะเขือม่วงก้านดำ ความยาว 10-15 ซม. 950-1,000 กรัม/แพ็ค",,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B3-%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B8%B2%E0%B8%A7-10-15-%E0%B8%8B%E0%B8%A1./6422e39a-0487-47aa-a8cc-d7690b617b13,"ผัก
ผักหัวและผักผล
มะเขือไทย",ผัก,ผักหัวและผักผล,มะเขือไทย,"33,465",มะเขือม่วงก้านดำ ความยาว 10-15 ซม.,250 กรัม/แพ็ค,,฿34.00,มะเขือม่วงก้านดำ ความยาว 10-15 ซม. 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B9%84%E0%B8%82%E0%B9%88%E0%B9%80%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/7067f33e-6f03-4e16-b623-3efdef05f9fe,"ผัก
ผักหัวและผักผล
มะเขือไทย",ผัก,ผักหัวและผักผล,มะเขือไทย,"11,124",มะเขือไข่เต่าขาว คัดตัดแต่ง,1 กก./แพ็ค,,฿76.00,มะเขือไข่เต่าขาว 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/9a814ee0-c9da-413b-8b63-263d7bb62bf1,"ผัก
ผักหัวและผักผล
มะเขือไทย",ผัก,ผักหัวและผักผล,มะเขือไทย,"30,950",มะเขือม่วงก้านเขียว คัดตัดแต่ง,500-600กรัม/แพ็ค,,฿79.00,มะเขือม่วงก้านเขียว คัดตัดแต่ง 500-600กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%9F%E0%B8%B1%E0%B8%81%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94/70eeb400-b5f8-4c96-8f62-d8a6d33eeee9,"ผัก
ผักหัวและผักผล
ฟักทอง",ผัก,ผักหัวและผักผล,ฟักทอง,"9,730",ฟักทองไทย ขนาดใหญ่ คัดขนาด,4.5-5 กก./ลูก,,฿180.00,ฟักทองไทยขนาดใหญ่ น้ำหนัก 4.5-5 กก./ลูก 1 ลูก,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%9F%E0%B8%B1%E0%B8%81%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94/95dee190-beb7-4b64-92cd-63347a30377d,"ผัก
ผักหัวและผักผล
ฟักทอง",ผัก,ผักหัวและผักผล,ฟักทอง,"17,874",ฟักทองญี่ปุ่น คัดขนาด,1.5-1.7 กก./ลูก,,฿145.00,ฟักทองญี่ปุ่น น้ำหนัก 1.5-1.7 กก./ลูก 1 ลูก,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%9F%E0%B8%B1%E0%B8%81%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94/ad92c3ee-4ff1-4944-ac7b-d53ad429aa9e,"ผัก
ผักหัวและผักผล
ฟักทอง",ผัก,ผักหัวและผักผล,ฟักทอง,"9,729",ฟักทองไทย ขนาดกลาง คัดขนาด,3.3-3.5 กก./ลูก,,฿129.00,ฟักทองไทยขนาดกลาง น้ำหนัก 3.3-3.5 กก./ลูก 1 ลูก,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%9F%E0%B8%B1%E0%B8%81%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%84%E0%B8%A5%E0%B8%B0%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94/b9c2dafd-7d66-471a-9a1f-e3178cb54873,"ผัก
ผักหัวและผักผล
ฟักทอง",ผัก,ผักหัวและผักผล,ฟักทอง,"34,072",ฟักทองไทย คละขนาด,9.5-10 กก./แพ็ค,,฿200.00,ฟักทองไทย คละขนาด 9.5-10 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B5%E0%B8%99-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/63a30ffd-1d4b-4d4f-9c86-c86454a27616,"ผัก
ผักหัวและผักผล
ฟักและบวบ",ผัก,ผักหัวและผักผล,ฟักและบวบ,"16,258",มะระจีน คัดตัดแต่ง,950-1050 กรัม/แพ็ค,,฿80.00,มะระจีน 950-1050 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%8B%E0%B8%B9%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%97%E0%B8%A2/7a10b018-e1b8-432e-a589-21ead68a473d,"ผัก
ผักหัวและผักผล
ฟักและบวบ",ผัก,ผักหัวและผักผล,ฟักและบวบ,"33,718",ซูกินี่ไทย,1 กก./แพ็ค,,฿95.00,ซูกินี่ไทย 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%8B%E0%B8%B9%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%97%E0%B8%A2/e187637f-ac12-437c-9909-99f2c5ed9abf,"ผัก
ผักหัวและผักผล
ฟักและบวบ",ผัก,ผักหัวและผักผล,ฟักและบวบ,"33,717",ซูกินี่ไทย,500 กรัม/แพ็ค,,฿49.00,ซูกินี่ไทย 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%9F%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%81%E0%B8%81%E0%B9%88-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94/eacdf6fa-5840-42a4-8306-9739c3b5d422,"ผัก
ผักหัวและผักผล
ฟักและบวบ",ผัก,ผักหัวและผักผล,ฟักและบวบ,"23,625",ฟักเขียวแก่ คัดขนาด,4.5-5 กก./ลูก,,฿153.00,ฟักเขียวแก่ น้ำหนัก 4.5-5 กก./ลูก 1 ลูก/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87-%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9/284744b6-dc0c-4821-b5ce-96d4150f459d,"ผัก
ผักหัวและผักผล
แตงกวา",ผัก,ผักหัวและผักผล,แตงกวา,"17,463",แตงกวาญี่ปุ่น คัดตัดแต่ง อ่อนพิเศษ,1 กก./แพ็ค,,฿120.00,แตงกวาญี่ปุ่นอ่อน 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99/6ab561a3-5a9c-4a90-8b0d-e42fc1920fd3,"ผัก
ผักหัวและผักผล
แตงกวา",ผัก,ผักหัวและผักผล,แตงกวา,"34,167",แตงกวาญี่ปุ่น,1 กก./แพ็ค,฿95.00,฿105.00,แตงกวาญี่ปุ่น 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%B5%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-150-160-%E0%B8%A5%E0%B8%B9%E0%B8%81-%E0%B8%81%E0%B8%81./1dfdb3ae-66b5-4dc6-912c-169634033cb6,"ผัก
ผักหัวและผักผล
มะเขือเทศ",ผัก,ผักหัวและผักผล,มะเขือเทศ,"20,159",มะเขือเทศราชินีไทย ขนาดกลาง คัดตัดแต่ง ขนาด 150-160 ลูก/กก.,250 กรัม/แพ็ค,,฿59.00,มะเขือเทศราชินีไทยขนาดกลาง ขนาด 150-160 ลูก/กก. 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/head-fruit-vegetable,https://www.freshket.co/product/detail/%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B8%AD%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%B5%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-150-160-%E0%B8%A5%E0%B8%B9%E0%B8%81-%E0%B8%81%E0%B8%81./1fe2b1a0-570b-49e4-83fc-97a17d687223,"ผัก
ผักหัวและผักผล
มะเขือเทศ",ผัก,ผักหัวและผักผล,มะเขือเทศ,"29,019",มะเขือเทศราชินีไทย ขนาดกลาง ขนาด 150-160 ลูก/กก.,250 กรัม/แพ็ค,,฿49.00,มะเขือเทศราชินีไทย ขนาดกลาง ขนาด 150-160 ลูก/กก.250 กรัม/แพ็ค,,
